id,y_true,blend_pred,meta_pred,meta_conf,lin_pred,stk_pred,enc_pred
sess_sim_20260522_012429-step_03,ask_user,ask_user,run_bash,0.1966194509268342,ask_user,ask_user,ask_user
sess_sim_20260522_030486-step_07,run_tests,run_tests,web_search,0.39298151753484,plan_task,run_bash,run_tests
sess_sim_20260522_003604-step_03,glob_pattern,grep_search,ask_user,0.29417231907451136,grep_search,grep_search,read_file
sess_sim_20260522_027890-step_05,edit_file,edit_file,edit_file,0.45840366002803956,edit_file,edit_file,edit_file
sess_sim_20260522_005418-step_04,run_tests,run_tests,ask_user,0.2914006748581239,run_tests,run_tests,run_tests
sess_sim_20260522_005473-step_01,respond_only,respond_only,write_file,0.8577621238168982,respond_only,respond_only,respond_only
sess_sim_20260522_019481-step_07,glob_pattern,glob_pattern,glob_pattern,0.2665498356618464,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_032540-step_07,glob_pattern,glob_pattern,glob_pattern,0.25036694655474573,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_037456-step_09,glob_pattern,grep_search,read_file,0.19544564968454822,read_file,grep_search,grep_search
sess_sim_20260522_021224-step_04,write_file,write_file,write_file,0.5747595226961346,write_file,write_file,write_file
sess_sim_20260522_046827-step_01,edit_file,edit_file,edit_file,0.38280896773717965,edit_file,edit_file,edit_file
sess_sim_20260522_036063-step_06,run_tests,run_tests,lint_or_typecheck,0.25995913065035253,lint_or_typecheck,run_tests,run_tests
sess_sim_20260522_043459-step_01,write_file,write_file,write_file,0.8548788661445563,write_file,write_file,write_file
sess_sim_20260522_033339-step_08,ask_user,plan_task,glob_pattern,0.33196279674750534,glob_pattern,glob_pattern,plan_task
sess_sim_20260522_035204-step_01,respond_only,respond_only,write_file,0.8485046622165047,respond_only,respond_only,respond_only
sess_sim_20260522_012999-step_02,edit_file,edit_file,write_file,0.707504529026878,edit_file,edit_file,edit_file
sess_sim_20260522_011620-step_06,ask_user,plan_task,lint_or_typecheck,0.24616657606532097,plan_task,plan_task,plan_task
sess_sim_20260522_026925-step_06,glob_pattern,grep_search,glob_pattern,0.24913951578830168,grep_search,grep_search,grep_search
sess_sim_20260522_042674-step_01,list_directory,list_directory,list_directory,0.4538526641506206,list_directory,list_directory,list_directory
sess_sim_20260522_008814-step_02,grep_search,list_directory,list_directory,0.47086984200159093,list_directory,list_directory,list_directory
sess_au_375329_001-step_02,read_file,grep_search,plan_task,0.3969158208248036,read_file,read_file,grep_search
sess_sim_20260522_019834-step_04,edit_file,edit_file,write_file,0.4029503755131234,edit_file,edit_file,edit_file
sess_sim_20260522_020565-step_01,read_file,list_directory,list_directory,0.532832493018603,list_directory,list_directory,list_directory
sess_sim_20260522_038742-step_04,edit_file,edit_file,respond_only,0.37344485705644226,edit_file,edit_file,edit_file
sess_au_752327_008-step_03,web_search,web_search,web_search,0.26741444044456686,web_search,web_search,web_search
sess_sim_20260522_030800-step_04,run_tests,run_tests,run_bash,0.2358406109967169,run_tests,run_tests,run_tests
sess_sim_20260522_006556-step_01,grep_search,list_directory,list_directory,0.4689270144465795,list_directory,list_directory,list_directory
sess_sim_20260522_005903-step_11,apply_patch,apply_patch,apply_patch,0.3573536048351827,apply_patch,apply_patch,apply_patch
sess_sim_20260522_043340-step_06,grep_search,grep_search,lint_or_typecheck,0.29888729364414274,grep_search,glob_pattern,grep_search
sess_sim_20260522_016897-step_02,read_file,list_directory,list_directory,0.3181940791511181,list_directory,list_directory,list_directory
sess_sim_20260522_043907-step_05,read_file,grep_search,glob_pattern,0.28897786035829026,grep_search,grep_search,grep_search
sess_sim_20260522_025986-step_04,grep_search,grep_search,list_directory,0.3920439708182225,run_tests,grep_search,grep_search
sess_sim_20260522_025738-step_03,run_bash,run_bash,edit_file,0.24725628581696862,list_directory,run_bash,run_bash
sess_sim_20260522_021557-step_06,edit_file,edit_file,edit_file,0.5498758511893325,edit_file,edit_file,edit_file
sess_sim_20260522_044454-step_02,apply_patch,apply_patch,edit_file,0.4695683155939088,apply_patch,apply_patch,apply_patch
sess_sim_20260522_005243-step_14,respond_only,respond_only,respond_only,0.6278094226233055,respond_only,respond_only,respond_only
sess_sim_20260522_042571-step_04,glob_pattern,glob_pattern,run_bash,0.23452763553822173,read_file,read_file,glob_pattern
sess_sim_20260522_010866-step_06,edit_file,edit_file,apply_patch,0.32999735285445975,edit_file,edit_file,edit_file
sess_sim_20260522_021933-step_05,edit_file,edit_file,apply_patch,0.38534182746857765,edit_file,edit_file,edit_file
sess_sim_20260522_007981-step_03,ask_user,ask_user,ask_user,0.1608582360565842,ask_user,ask_user,ask_user
sess_sim_20260522_001715-step_03,grep_search,grep_search,glob_pattern,0.23186198234257477,grep_search,grep_search,grep_search
sess_sim_20260522_043683-step_07,run_bash,lint_or_typecheck,lint_or_typecheck,0.33431784859248226,run_tests,lint_or_typecheck,lint_or_typecheck
sess_sim_20260522_038980-step_01,plan_task,plan_task,plan_task,0.3699295752973179,plan_task,plan_task,plan_task
sess_sim_20260522_016544-step_12,read_file,read_file,grep_search,0.2982139025206295,read_file,read_file,read_file
sess_sim_20260522_032169-step_02,list_directory,read_file,list_directory,0.27273406180936804,edit_file,read_file,read_file
sess_sim_20260522_008342-step_04,edit_file,edit_file,respond_only,0.4060280543720583,edit_file,edit_file,edit_file
sess_sim_20260522_030698-step_09,grep_search,grep_search,glob_pattern,0.37437293698575236,grep_search,grep_search,grep_search
sess_sim_20260522_004420-step_10,read_file,read_file,glob_pattern,0.436473063367523,lint_or_typecheck,lint_or_typecheck,read_file
sess_sim_20260522_044128-step_10,ask_user,web_search,run_tests,0.20305627962033893,ask_user,ask_user,web_search
sess_sim_20260522_004721-step_11,glob_pattern,read_file,grep_search,0.31428873246105965,read_file,glob_pattern,read_file
sess_sim_20260522_022762-step_06,respond_only,respond_only,respond_only,0.7482853038134495,respond_only,respond_only,respond_only
sess_sim_20260522_026203-step_06,edit_file,edit_file,apply_patch,0.4180271753793097,edit_file,edit_file,edit_file
sess_sim_20260522_025579-step_02,glob_pattern,list_directory,list_directory,0.42154616209779405,plan_task,list_directory,list_directory
sess_sim_20260522_035737-step_06,grep_search,glob_pattern,glob_pattern,0.38929650248831654,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_016544-step_07,run_bash,run_bash,run_bash,0.317984891720285,run_tests,run_bash,lint_or_typecheck
sess_sim_20260522_039044-step_04,edit_file,edit_file,edit_file,0.4894177463839611,grep_search,grep_search,edit_file
sess_sim_20260522_011620-step_10,edit_file,edit_file,edit_file,0.6050817616524905,edit_file,edit_file,apply_patch
sess_sim_20260522_045808-step_05,apply_patch,apply_patch,respond_only,0.31178963101331236,apply_patch,apply_patch,apply_patch
sess_sim_20260522_026303-step_13,edit_file,apply_patch,apply_patch,0.4748606315743248,edit_file,edit_file,apply_patch
sess_sim_20260522_020361-step_08,edit_file,edit_file,apply_patch,0.47775623354896296,edit_file,edit_file,edit_file
sess_sim_20260522_010187-step_02,plan_task,plan_task,edit_file,0.276676315932125,web_search,plan_task,plan_task
sess_sim_20260522_007754-step_17,respond_only,respond_only,respond_only,0.8970906178301624,respond_only,respond_only,respond_only
sess_sim_20260522_039151-step_03,ask_user,ask_user,ask_user,0.2310595571337044,ask_user,ask_user,ask_user
sess_sim_20260522_030042-step_04,edit_file,edit_file,edit_file,0.40594351126188294,edit_file,edit_file,edit_file
sess_sim_20260522_013293-step_01,grep_search,list_directory,list_directory,0.47111404602865015,list_directory,list_directory,list_directory
sess_sim_20260522_028103-step_01,respond_only,respond_only,write_file,0.9055857618174586,respond_only,respond_only,respond_only
sess_sim_20260522_007124-step_06,glob_pattern,glob_pattern,glob_pattern,0.4440234019209332,glob_pattern,glob_pattern,list_directory
sess_sim_20260522_033669-step_03,glob_pattern,read_file,glob_pattern,0.36342542929087573,glob_pattern,list_directory,read_file
sess_sim_20260522_026679-step_04,grep_search,grep_search,glob_pattern,0.24950997309810616,grep_search,grep_search,grep_search
sess_sim_20260522_028592-step_01,list_directory,list_directory,list_directory,0.46561722827734076,list_directory,list_directory,list_directory
sess_sim_20260522_017642-step_04,apply_patch,apply_patch,respond_only,0.26769697217693855,apply_patch,apply_patch,apply_patch
sess_sim_20260522_046734-step_07,lint_or_typecheck,lint_or_typecheck,run_tests,0.2512583181393132,run_bash,lint_or_typecheck,lint_or_typecheck
sess_sim_20260522_007528-step_05,edit_file,edit_file,edit_file,0.3961909620411235,edit_file,edit_file,edit_file
sess_sim_20260522_036847-step_01,read_file,list_directory,list_directory,0.4472358950178025,list_directory,list_directory,list_directory
sess_sim_20260522_003823-step_01,plan_task,plan_task,plan_task,0.5174799371951524,plan_task,plan_task,plan_task
sess_au_666910_012-step_04,read_file,glob_pattern,ask_user,0.28362938931330356,glob_pattern,read_file,glob_pattern
sess_au_572405_000-step_07,respond_only,respond_only,respond_only,0.9512035021205233,respond_only,respond_only,respond_only
sess_sim_20260522_024356-step_13,glob_pattern,glob_pattern,glob_pattern,0.33442633504033675,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_009402-step_07,grep_search,grep_search,glob_pattern,0.2969396411215898,grep_search,grep_search,grep_search
sess_au_024495_009-step_01,read_file,list_directory,list_directory,0.33512298446653177,read_file,read_file,list_directory
sess_sim_20260522_030184-step_07,respond_only,respond_only,respond_only,0.8122172972425461,respond_only,respond_only,respond_only
sess_sim_20260522_029548-step_04,edit_file,edit_file,write_file,0.35504028452967545,edit_file,edit_file,edit_file
sess_sim_20260522_015107-step_05,apply_patch,apply_patch,edit_file,0.38970596645542166,apply_patch,apply_patch,apply_patch
sess_sim_20260522_003325-step_02,read_file,read_file,list_directory,0.5109687031415696,list_directory,read_file,read_file
sess_sim_20260522_014581-step_01,grep_search,list_directory,list_directory,0.5195797259077857,list_directory,list_directory,list_directory
sess_sim_20260522_012051-step_05,grep_search,grep_search,glob_pattern,0.17304079689514135,grep_search,grep_search,grep_search
sess_sim_20260522_018619-step_03,grep_search,read_file,read_file,0.44074010394109475,read_file,grep_search,read_file
sess_sim_20260522_004167-step_03,edit_file,edit_file,edit_file,0.27371959877121244,edit_file,edit_file,edit_file
sess_sim_20260522_007150-step_06,edit_file,edit_file,apply_patch,0.49335780243334404,edit_file,edit_file,edit_file
sess_sim_20260522_030945-step_01,run_bash,run_bash,run_bash,0.3431393294330424,run_bash,run_bash,run_bash
sess_sim_20260522_035458-step_05,read_file,grep_search,read_file,0.3546060578724919,ask_user,grep_search,read_file
sess_sim_20260522_039615-step_05,run_tests,run_tests,ask_user,0.27181254326252424,run_tests,lint_or_typecheck,run_tests
sess_sim_20260522_037930-step_03,read_file,read_file,list_directory,0.3753330871582048,read_file,read_file,read_file
sess_sim_20260522_011363-step_02,read_file,read_file,read_file,0.21829245947080742,read_file,read_file,read_file
sess_sim_20260522_017086-step_04,glob_pattern,glob_pattern,glob_pattern,0.24357963444435082,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_037930-step_04,read_file,read_file,glob_pattern,0.188343783548905,read_file,read_file,read_file
sess_sim_20260522_025367-step_03,edit_file,edit_file,edit_file,0.5167965512176211,edit_file,edit_file,edit_file
sess_sim_20260522_031082-step_01,write_file,write_file,write_file,0.9002227624833898,write_file,write_file,write_file
sess_sim_20260522_042143-step_02,read_file,list_directory,list_directory,0.4002401507619751,read_file,list_directory,list_directory
sess_sim_20260522_030066-step_06,grep_search,grep_search,grep_search,0.29129699228401007,grep_search,grep_search,grep_search
sess_sim_20260522_001431-step_09,grep_search,grep_search,grep_search,0.34196714788730204,grep_search,grep_search,grep_search
sess_sim_20260522_011031-step_03,grep_search,grep_search,glob_pattern,0.18371195806467433,grep_search,grep_search,grep_search
sess_au_213847_004-step_04,edit_file,edit_file,edit_file,0.4267133443157198,edit_file,edit_file,edit_file
sess_sim_20260522_015838-step_07,apply_patch,edit_file,apply_patch,0.6108210395978142,apply_patch,apply_patch,edit_file
sess_sim_20260522_011991-step_06,web_search,web_search,edit_file,0.1961665737805121,web_search,web_search,plan_task
sess_au_079217_001-step_03,edit_file,edit_file,write_file,0.5567357953912533,edit_file,edit_file,edit_file
sess_sim_20260522_004607-step_08,run_tests,run_tests,run_tests,0.3015850649317725,run_tests,run_tests,run_tests
sess_sim_20260522_000844-step_06,plan_task,ask_user,ask_user,0.23731591741464753,plan_task,plan_task,ask_user
sess_sim_20260522_031383-step_03,grep_search,read_file,read_file,0.3124562087596805,read_file,read_file,read_file
sess_sim_20260522_018026-step_06,apply_patch,apply_patch,apply_patch,0.36283478494311766,apply_patch,apply_patch,apply_patch
sess_sim_20260522_016363-step_03,read_file,read_file,read_file,0.34015973367347035,read_file,read_file,list_directory
sess_sim_20260522_001919-step_05,run_tests,run_tests,glob_pattern,0.18796626279357814,run_tests,run_tests,run_tests
sess_sim_20260522_042944-step_04,edit_file,edit_file,edit_file,0.4502409199521146,edit_file,edit_file,edit_file
sess_sim_20260522_000568-step_04,glob_pattern,glob_pattern,glob_pattern,0.2511262814592088,glob_pattern,glob_pattern,glob_pattern
sess_sim_20260522_029149-step_15,respond_only,respond_only,respond_only,0.9961678144664545,respond_only,respond_only,respond_only
sess_sim_20260522_019879-step_03,grep_search,grep_search,run_bash,0.15859758130653479,grep_search,grep_search,grep_search
sess_sim_20260522_026333-step_06,edit_file,edit_file,apply_patch,0.2514884270966135,edit_file,edit_file,edit_file
sess_sim_20260522_031031-step_12,glob_pattern,grep_search,web_search,0.2815330803958739,read_file,glob_pattern,grep_search
sess_sim_20260522_014299-step_03,run_tests,run_tests,run_bash,0.2576544546746672,run_tests,run_tests,run_tests
sess_sim_20260522_012111-step_07,respond_only,respond_only,respond_only,0.9532490494629576,respond_only,respond_only,respond_only
sess_sim_20260522_027895-step_07,ask_user,ask_user,web_search,0.2567705561753592,ask_user,ask_user,ask_user
sess_sim_20260522_004829-step_01,read_file,list_directory,list_directory,0.5564099090891551,list_directory,list_directory,list_directory
sess_sim_20260522_022018-step_05,respond_only,respond_only,respond_only,0.39162025258994554,respond_only,respond_only,respond_only
sess_sim_20260522_037871-step_10,apply_patch,apply_patch,apply_patch,0.7166537514114792,edit_file,edit_file,apply_patch
sess_sim_20260522_017086-step_01,list_directory,list_directory,list_directory,0.4361313776458606,list_directory,list_directory,list_directory
sess_sim_20260522_041908-step_03,respond_only,respond_only,respond_only,0.8353870006450551,respond_only,respond_only,respond_only
sess_sim_20260522_029625-step_10,run_tests,run_tests,run_tests,0.30339149780290026,run_tests,run_tests,run_tests
sess_sim_20260522_035898-step_15,run_bash,run_tests,run_tests,0.25864777544577716,run_tests,run_tests,run_bash
sess_sim_20260522_020908-step_01,plan_task,plan_task,plan_task,0.4390442562780915,plan_task,plan_task,plan_task
sess_sim_20260522_025367-step_04,run_tests,run_tests,run_bash,0.21335190983220806,run_tests,run_tests,run_tests
sess_sim_20260522_039151-step_04,list_directory,list_directory,read_file,0.27428839901845214,read_file,list_directory,read_file
sess_sim_20260522_026313-step_07,run_tests,lint_or_typecheck,grep_search,0.3113203760626614,run_tests,run_tests,lint_or_typecheck
sess_sim_20260522_040490-step_01,read_file,list_directory,list_directory,0.42081955256527565,list_directory,list_directory,list_directory
sess_sim_20260522_037456-step_06,lint_or_typecheck,lint_or_typecheck,lint_or_typecheck,0.20171967143993502,run_tests,run_tests,lint_or_typecheck
sess_sim_20260522_000605-step_01,write_file,write_file,write_file,0.9052026662119063,write_file,write_file,write_file
sess_sim_20260522_040625-step_04,grep_search,grep_search,glob_pattern,0.31621667419643273,grep_search,grep_search,grep_search
sess_sim_20260522_007411-step_09,respond_only,respond_only,respond_only,0.9853702073788847,respond_only,respond_only,respond_only
sess_sim_20260522_047427-step_05,apply_patch,edit_file,edit_file,0.1967655432495811,edit_file,edit_file,edit_file
sess_sim_20260522_012823-step_01,run_bash,run_bash,run_bash,0.37949707167475316,run_bash,run_bash,run_bash
sess_sim_20260522_033407-step_09,web_search,web_search,lint_or_typecheck,0.21790443317493663,web_search,web_search,web_search
sess_sim_20260522_046087-step_12,grep_search,read_file,grep_search,0.3382349555582023,read_file,read_file,read_file
sess_sim_20260522_028193-step_05,run_tests,run_tests,ask_user,0.3065402472991203,run_tests,run_tests,run_tests
sess_sim_20260522_017957-step_03,glob_pattern,read_file,list_directory,0.388941946897896,list_directory,read_file,read_file
sess_sim_20260522_014543-step_04,edit_file,edit_file,write_file,0.30764989908458107,edit_file,edit_file,edit_file
