id,fold,y_true,meta_pred,meta_conf,blend_pred
sess_sim_20260522_046510-step_04,3,grep_search,run_bash,0.2011563044168247,grep_search
sess_sim_20260522_017839-step_10,3,grep_search,glob_pattern,0.4028332218035887,grep_search
sess_sim_20260522_045069-step_09,3,apply_patch,edit_file,0.4473455510951879,edit_file
sess_sim_20260522_028676-step_03,3,list_directory,list_directory,0.41632688954209796,list_directory
sess_sim_20260522_005903-step_01,3,glob_pattern,list_directory,0.5641601311994111,list_directory
sess_sim_20260522_006738-step_08,3,respond_only,respond_only,0.9902248002504914,respond_only
sess_au_572405_000-step_05,3,run_tests,web_search,0.251527724389503,run_tests
sess_sim_20260522_003100-step_04,3,grep_search,grep_search,0.27810078609022104,grep_search
sess_sim_20260522_014404-step_03,3,edit_file,write_file,0.17044251086866533,edit_file
sess_sim_20260522_033800-step_03,3,write_file,write_file,0.49395663226810405,write_file
sess_sim_20260522_013709-step_02,3,ask_user,run_bash,0.22976919312144017,ask_user
sess_sim_20260522_008817-step_05,3,run_bash,run_bash,0.18794277721007455,run_bash
sess_sim_20260522_014404-step_06,3,glob_pattern,read_file,0.3858588100077232,read_file
sess_sim_20260522_037504-step_04,3,grep_search,list_directory,0.31253098073756597,list_directory
sess_sim_20260522_000219-step_04,3,edit_file,edit_file,0.44896702180772663,edit_file
sess_au_953955_005-step_04,3,edit_file,edit_file,0.5017011046841129,edit_file
sess_sim_20260522_045069-step_06,3,grep_search,grep_search,0.28271601324919293,grep_search
sess_au_273397_013-step_01,3,lint_or_typecheck,plan_task,0.49999655629167444,run_bash
sess_sim_20260522_047015-step_08,3,apply_patch,apply_patch,0.3331477442027136,apply_patch
sess_sim_20260522_013215-step_03,3,read_file,list_directory,0.36004824287848985,list_directory
sess_sim_20260522_033154-step_10,3,edit_file,glob_pattern,0.445039709956282,edit_file
sess_sim_20260522_037958-step_05,3,glob_pattern,read_file,0.32473414127929034,grep_search
sess_sim_20260522_028134-step_04,3,run_bash,ask_user,0.258745450076666,run_bash
sess_sim_20260522_032038-step_02,3,grep_search,list_directory,0.4610750440690479,read_file
sess_sim_20260522_038030-step_10,3,read_file,glob_pattern,0.34704127791784917,read_file
sess_sim_20260522_036309-step_04,3,run_bash,run_bash,0.14968927851055136,run_bash
sess_sim_20260522_001971-step_03,3,run_bash,plan_task,0.20127267306449712,run_bash
sess_sim_20260522_032169-step_01,3,grep_search,list_directory,0.5769460749957926,list_directory
sess_sim_20260522_007767-step_05,3,grep_search,grep_search,0.25098290365334514,grep_search
sess_sim_20260522_004322-step_05,3,list_directory,read_file,0.32411644695057,read_file
sess_sim_20260522_039274-step_09,3,glob_pattern,grep_search,0.34196333806701146,grep_search
sess_sim_20260522_002656-step_09,3,edit_file,apply_patch,0.6454316511927967,edit_file
sess_sim_20260522_036845-step_04,3,edit_file,glob_pattern,0.25320569426767564,edit_file
sess_sim_20260522_010830-step_02,3,run_bash,run_bash,0.2690484675575874,run_bash
sess_sim_20260522_001878-step_05,3,run_bash,ask_user,0.23045975766531981,run_tests
sess_sim_20260522_012515-step_01,3,read_file,list_directory,0.4228491606729302,list_directory
sess_sim_20260522_012515-step_05,3,read_file,run_bash,0.19507498754744787,glob_pattern
sess_sim_20260522_030117-step_03,3,ask_user,run_bash,0.2917044512236205,ask_user
sess_sim_20260522_017957-step_04,3,read_file,read_file,0.3224289624050636,read_file
sess_sim_20260522_011767-step_05,3,list_directory,read_file,0.3275907985538859,read_file
sess_sim_20260522_007702-step_04,3,edit_file,edit_file,0.35190114117025484,edit_file
sess_sim_20260522_001971-step_08,3,apply_patch,apply_patch,0.6437250211027481,apply_patch
sess_sim_20260522_046738-step_12,3,apply_patch,apply_patch,0.6170146431123352,apply_patch
sess_sim_20260522_028134-step_05,3,ask_user,web_search,0.2079821421019572,web_search
sess_sim_20260522_003586-step_07,3,grep_search,glob_pattern,0.4334259411434973,grep_search
sess_sim_20260522_036946-step_04,3,glob_pattern,glob_pattern,0.3245343503714724,glob_pattern
sess_sim_20260522_033611-step_07,3,respond_only,respond_only,0.9966301395745927,respond_only
sess_sim_20260522_006643-step_03,3,list_directory,list_directory,0.36698089143530027,read_file
sess_sim_20260522_006738-step_03,3,glob_pattern,read_file,0.19261722316426677,read_file
sess_sim_20260522_043264-step_10,3,lint_or_typecheck,lint_or_typecheck,0.27793300695223166,lint_or_typecheck
sess_sim_20260522_025330-step_06,3,web_search,lint_or_typecheck,0.19172966084593104,web_search
sess_sim_20260522_039019-step_03,3,edit_file,write_file,0.5466437352398491,edit_file
sess_sim_20260522_046528-step_03,3,grep_search,list_directory,0.3327010685691786,read_file
sess_sim_20260522_012515-step_06,3,glob_pattern,glob_pattern,0.23490087668488063,glob_pattern
sess_sim_20260522_016410-step_02,3,edit_file,edit_file,0.4589771192334576,edit_file
sess_sim_20260522_019042-step_03,3,edit_file,edit_file,0.5584773035712023,edit_file
sess_sim_20260522_033669-step_02,3,list_directory,list_directory,0.31580040213558846,list_directory
sess_au_976090_002-step_01,3,grep_search,list_directory,0.5316627870585287,list_directory
sess_sim_20260522_029353-step_04,3,apply_patch,edit_file,0.4166337043405424,apply_patch
sess_sim_20260522_042143-step_09,3,lint_or_typecheck,lint_or_typecheck,0.2938864290676981,run_tests
sess_sim_20260522_014299-step_02,3,apply_patch,glob_pattern,0.3361241851367812,apply_patch
sess_sim_20260522_036178-step_04,3,glob_pattern,glob_pattern,0.310335329268333,glob_pattern
sess_sim_20260522_023972-step_03,3,edit_file,edit_file,0.36399061915083686,edit_file
sess_au_071541_004-step_05,3,read_file,grep_search,0.2741539382418092,grep_search
sess_sim_20260522_017381-step_06,3,read_file,read_file,0.38096111913203146,read_file
sess_sim_20260522_041026-step_05,3,edit_file,edit_file,0.44258083522220953,edit_file
sess_sim_20260522_000412-step_04,3,edit_file,glob_pattern,0.40600405538529094,glob_pattern
sess_sim_20260522_025330-step_09,3,respond_only,respond_only,0.9442909344771682,respond_only
sess_sim_20260522_005131-step_07,3,respond_only,respond_only,0.9059058245384966,respond_only
sess_sim_20260522_039819-step_01,3,ask_user,plan_task,0.4713628833478114,plan_task
sess_sim_20260522_007767-step_02,3,grep_search,list_directory,0.3951115808170706,read_file
sess_sim_20260522_003077-step_07,3,respond_only,respond_only,0.9972995934970397,respond_only
sess_sim_20260522_037731-step_06,3,glob_pattern,glob_pattern,0.28440227457551526,glob_pattern
sess_sim_20260522_047444-step_05,3,edit_file,edit_file,0.46685921559839616,edit_file
sess_sim_20260522_030338-step_01,3,respond_only,write_file,0.5634017099896096,respond_only
sess_sim_20260522_036946-step_17,3,glob_pattern,glob_pattern,0.3735303108010422,glob_pattern
sess_sim_20260522_009402-step_04,3,ask_user,run_bash,0.16984494776971465,ask_user
sess_sim_20260522_002882-step_02,3,list_directory,list_directory,0.4699312080162097,list_directory
sess_au_953955_005-step_06,3,lint_or_typecheck,web_search,0.21500375647696873,lint_or_typecheck
sess_sim_20260522_010395-step_05,3,apply_patch,apply_patch,0.40110016234995216,apply_patch
sess_sim_20260522_039937-step_03,3,glob_pattern,glob_pattern,0.21842637983316737,glob_pattern
sess_sim_20260522_027143-step_02,3,grep_search,list_directory,0.2683770995794511,read_file
sess_sim_20260522_041535-step_10,3,read_file,run_tests,0.4517448521755726,grep_search
sess_sim_20260522_043744-step_05,3,respond_only,respond_only,0.6448029511463735,respond_only
sess_sim_20260522_003568-step_04,3,glob_pattern,glob_pattern,0.19658520776964758,glob_pattern
sess_sim_20260522_039615-step_03,3,run_tests,run_bash,0.2886982590593223,run_tests
sess_sim_20260522_021179-step_08,3,respond_only,apply_patch,0.5454957463432372,respond_only
sess_sim_20260522_035527-step_01,3,read_file,list_directory,0.512152075220189,list_directory
sess_sim_20260522_013839-step_02,3,grep_search,list_directory,0.4554531167609186,read_file
sess_sim_20260522_032081-step_08,3,respond_only,respond_only,0.9564271539183093,respond_only
sess_sim_20260522_043426-step_02,3,read_file,list_directory,0.37060296471014514,read_file
sess_sim_20260522_007555-step_04,3,read_file,glob_pattern,0.3264668470242343,read_file
sess_sim_20260522_007503-step_04,3,edit_file,edit_file,0.4293859047875113,edit_file
sess_sim_20260522_009402-step_13,3,grep_search,grep_search,0.3850977375774009,read_file
sess_sim_20260522_007172-step_05,3,edit_file,edit_file,0.3018093777468914,edit_file
sess_sim_20260522_013839-step_03,3,glob_pattern,glob_pattern,0.30707904349357706,read_file
sess_sim_20260522_000219-step_07,3,respond_only,respond_only,0.9274576222265285,respond_only
sess_sim_20260522_046738-step_01,3,glob_pattern,list_directory,0.3400225985855279,list_directory
sess_sim_20260522_043264-step_03,3,read_file,run_bash,0.15086015320062873,read_file
sess_sim_20260522_039886-step_01,3,write_file,write_file,0.911451585494403,write_file
sess_sim_20260522_013709-step_07,3,grep_search,web_search,0.24254806689846514,web_search
sess_sim_20260522_018172-step_03,3,read_file,read_file,0.32956291860749143,read_file
sess_sim_20260522_040187-step_05,3,edit_file,apply_patch,0.3214453359077021,edit_file
sess_sim_20260522_030675-step_01,3,ask_user,plan_task,0.4974758028290544,plan_task
sess_sim_20260522_017381-step_12,3,lint_or_typecheck,apply_patch,0.28197273116159144,lint_or_typecheck
sess_au_815508_003-step_06,3,run_bash,lint_or_typecheck,0.31635463977066997,lint_or_typecheck
sess_sim_20260522_019746-step_03,3,run_tests,run_bash,0.29397897900647196,run_tests
sess_sim_20260522_016397-step_03,3,edit_file,respond_only,0.30065673750073385,edit_file
sess_sim_20260522_003077-step_05,3,edit_file,edit_file,0.40516507263655127,edit_file
sess_au_071541_004-step_01,3,read_file,list_directory,0.35069624489557105,list_directory
sess_sim_20260522_023262-step_06,3,web_search,web_search,0.18492640107147718,web_search
sess_sim_20260522_034010-step_01,3,write_file,write_file,0.9100195837168377,write_file
sess_sim_20260522_018172-step_07,3,read_file,grep_search,0.4025256392256654,read_file
sess_sim_20260522_000194-step_06,3,edit_file,edit_file,0.37780344914304953,edit_file
sess_sim_20260522_017623-step_09,3,apply_patch,apply_patch,0.6050245325840332,apply_patch
sess_sim_20260522_034010-step_02,3,run_bash,run_bash,0.324691743336216,run_bash
sess_sim_20260522_037127-step_01,3,write_file,write_file,0.8999169669185968,write_file
sess_sim_20260522_007767-step_01,3,list_directory,list_directory,0.5790270642996413,list_directory
sess_sim_20260522_044607-step_04,3,edit_file,edit_file,0.4247115838644624,edit_file
sess_sim_20260522_008237-step_02,3,grep_search,list_directory,0.1983919131694853,read_file
sess_sim_20260522_037127-step_02,3,run_bash,run_bash,0.3412946714608395,run_bash
sess_sim_20260522_000861-step_05,3,respond_only,respond_only,0.8966622183070521,respond_only
sess_sim_20260522_024613-step_04,3,grep_search,list_directory,0.3018981006253309,read_file
sess_sim_20260522_041235-step_06,3,respond_only,respond_only,0.9672490785787217,respond_only
sess_sim_20260522_032081-step_01,3,read_file,list_directory,0.49711158870044847,list_directory
sess_sim_20260522_039224-step_09,3,apply_patch,apply_patch,0.3524566646854928,apply_patch
sess_sim_20260522_036017-step_08,3,web_search,lint_or_typecheck,0.3112758923223596,web_search
sess_sim_20260522_036946-step_07,3,edit_file,apply_patch,0.3591852161346497,edit_file
sess_sim_20260522_025430-step_06,3,glob_pattern,glob_pattern,0.3403381722039948,glob_pattern
sess_sim_20260522_029624-step_06,3,apply_patch,apply_patch,0.3887770266461718,apply_patch
sess_sim_20260522_033154-step_02,3,list_directory,read_file,0.2913390202968623,list_directory
sess_sim_20260522_025430-step_03,3,glob_pattern,list_directory,0.34654865248197003,read_file
sess_sim_20260522_003919-step_07,3,read_file,grep_search,0.3905698569161511,read_file
sess_sim_20260522_034539-step_01,3,ask_user,plan_task,0.4893990575042281,plan_task
sess_sim_20260522_046337-step_04,3,run_bash,ask_user,0.19123466196722913,run_bash
sess_sim_20260522_039695-step_06,3,glob_pattern,glob_pattern,0.27937871358137617,glob_pattern
sess_sim_20260522_015125-step_05,3,edit_file,apply_patch,0.4078554989565943,edit_file
sess_sim_20260522_035632-step_02,3,write_file,respond_only,0.8319239280289705,write_file
sess_sim_20260522_036914-step_10,3,edit_file,apply_patch,0.36737718075681486,apply_patch
sess_au_953955_005-step_02,3,read_file,list_directory,0.32516796483400157,list_directory
sess_sim_20260522_039019-step_02,3,read_file,list_directory,0.363390926882428,list_directory
sess_sim_20260522_045069-step_02,3,list_directory,list_directory,0.4244331525737588,list_directory
sess_sim_20260522_017623-step_10,3,glob_pattern,lint_or_typecheck,0.29185660761932947,glob_pattern
sess_sim_20260522_046738-step_05,3,edit_file,apply_patch,0.40317678144842295,edit_file
sess_sim_20260522_026020-step_07,3,run_tests,run_tests,0.34989625111020495,run_tests
sess_sim_20260522_028676-step_04,3,read_file,list_directory,0.301698435900751,read_file
sess_sim_20260522_024976-step_02,3,write_file,write_file,0.8131383808214014,write_file
sess_sim_20260522_037958-step_04,3,run_tests,run_bash,0.20878726021930546,run_tests
sess_sim_20260522_046337-step_06,3,run_bash,lint_or_typecheck,0.28646402102678664,run_bash
sess_sim_20260522_046337-step_05,3,run_bash,read_file,0.317773054117895,glob_pattern
sess_sim_20260522_003586-step_02,3,plan_task,plan_task,0.3422954560053387,plan_task
sess_sim_20260522_010278-step_03,3,grep_search,glob_pattern,0.22321205790308812,grep_search
sess_sim_20260522_035574-step_05,3,grep_search,glob_pattern,0.39886686272258304,grep_search
sess_sim_20260522_038030-step_04,3,glob_pattern,glob_pattern,0.26397234244230006,glob_pattern
sess_sim_20260522_032007-step_04,3,run_tests,run_bash,0.2664838647454525,run_tests
sess_sim_20260522_037513-step_06,3,read_file,read_file,0.3170401385719687,grep_search
sess_sim_20260522_020968-step_01,3,read_file,list_directory,0.4081732607025496,list_directory
sess_sim_20260522_033497-step_03,3,run_bash,plan_task,0.279428264382686,run_bash
sess_sim_20260522_034010-step_06,3,apply_patch,write_file,0.724927717731088,apply_patch
sess_sim_20260522_039819-step_05,3,read_file,read_file,0.38656667514679227,list_directory
sess_sim_20260522_041235-step_01,3,read_file,list_directory,0.5358921128041043,list_directory
sess_sim_20260522_020555-step_05,3,grep_search,read_file,0.31445579925400796,read_file
sess_sim_20260522_020555-step_10,3,run_bash,run_tests,0.24957807316545097,run_bash
sess_sim_20260522_017381-step_01,3,list_directory,list_directory,0.435735799464492,list_directory
sess_sim_20260522_037958-step_13,3,apply_patch,apply_patch,0.36763761356237534,edit_file
sess_sim_20260522_017957-step_06,3,grep_search,grep_search,0.22516607127744337,grep_search
sess_au_953955_005-step_08,3,respond_only,apply_patch,0.6988741778058821,respond_only
sess_sim_20260522_041535-step_01,3,plan_task,plan_task,0.18536114151808153,plan_task
sess_au_321799_005-step_07,3,run_bash,web_search,0.3212672681503098,lint_or_typecheck
sess_sim_20260522_043264-step_06,3,edit_file,apply_patch,0.5417645176491571,edit_file
sess_sim_20260522_010888-step_02,3,write_file,write_file,0.8692884979489806,write_file
sess_sim_20260522_029624-step_12,3,run_tests,run_tests,0.263991087684994,lint_or_typecheck
sess_sim_20260522_023972-step_06,3,grep_search,read_file,0.40626691374196794,grep_search
sess_sim_20260522_003268-step_09,3,apply_patch,respond_only,0.4081676928205425,apply_patch
sess_sim_20260522_029598-step_01,3,read_file,list_directory,0.4905058014190388,list_directory
sess_sim_20260522_004564-step_01,3,glob_pattern,list_directory,0.5262580856159261,list_directory
sess_sim_20260522_045827-step_01,3,run_bash,glob_pattern,0.21240451859813825,run_bash
sess_sim_20260522_021326-step_02,3,plan_task,run_bash,0.2415677238782671,plan_task
sess_sim_20260522_013027-step_01,3,glob_pattern,list_directory,0.47566494262069875,list_directory
sess_sim_20260522_022170-step_02,3,glob_pattern,list_directory,0.4407727123852851,list_directory
sess_sim_20260522_030356-step_06,3,run_bash,run_tests,0.2778960028060439,run_bash
sess_sim_20260522_009668-step_06,3,grep_search,glob_pattern,0.24657005921909855,grep_search
sess_au_721220_002-step_03,3,grep_search,run_bash,0.23737920976878843,grep_search
sess_sim_20260522_010888-step_01,3,list_directory,list_directory,0.48903570638640487,list_directory
sess_sim_20260522_011767-step_07,3,run_tests,run_tests,0.23162026841921443,run_tests
sess_sim_20260522_027465-step_02,3,plan_task,plan_task,0.24932458616313916,plan_task
sess_sim_20260522_037958-step_17,3,glob_pattern,lint_or_typecheck,0.23939837289140362,glob_pattern
sess_sim_20260522_039615-step_10,3,read_file,grep_search,0.32907697595260627,grep_search
sess_sim_20260522_030356-step_09,3,respond_only,respond_only,0.9807273866598727,respond_only
sess_sim_20260522_018018-step_06,3,grep_search,grep_search,0.33895285227796984,grep_search
sess_sim_20260522_010866-step_08,3,edit_file,edit_file,0.46835142845512084,edit_file
sess_sim_20260522_025783-step_05,3,edit_file,edit_file,0.39086392675752607,edit_file
sess_sim_20260522_015411-step_07,3,respond_only,respond_only,0.9955340656916992,respond_only
sess_sim_20260522_004322-step_01,3,glob_pattern,list_directory,0.49701704388295254,list_directory
sess_sim_20260522_042887-step_12,3,apply_patch,apply_patch,0.6140401972113492,apply_patch
sess_sim_20260522_046120-step_01,3,list_directory,list_directory,0.43001793722801007,list_directory
sess_sim_20260522_027465-step_03,3,list_directory,read_file,0.31697142738244705,list_directory
sess_sim_20260522_040579-step_04,3,read_file,read_file,0.33837453316352684,read_file
sess_sim_20260522_039819-step_03,3,run_bash,run_bash,0.2771266247189665,run_bash
sess_sim_20260522_000175-step_06,3,apply_patch,apply_patch,0.5243679444039617,apply_patch
sess_sim_20260522_038030-step_12,3,grep_search,grep_search,0.26741721269385593,grep_search
sess_sim_20260522_017839-step_03,3,edit_file,edit_file,0.5178086038491166,edit_file
sess_sim_20260522_010866-step_05,3,read_file,run_bash,0.16307081261782772,read_file
sess_sim_20260522_038432-step_13,3,respond_only,respond_only,0.9973161212266396,respond_only
sess_sim_20260522_009402-step_06,3,ask_user,web_search,0.40920211667603906,plan_task
sess_sim_20260522_003568-step_05,3,web_search,web_search,0.3767735373723032,web_search
sess_au_582790_011-step_01,3,read_file,list_directory,0.2427871712443413,list_directory
sess_sim_20260522_038339-step_09,3,grep_search,glob_pattern,0.25777984571464996,grep_search
sess_sim_20260522_041535-step_11,3,edit_file,apply_patch,0.5841134347944025,edit_file
sess_sim_20260522_009402-step_12,3,glob_pattern,glob_pattern,0.30238625223048093,read_file
sess_sim_20260522_024976-step_03,3,grep_search,read_file,0.31236059112314823,list_directory
sess_sim_20260522_017839-step_08,3,edit_file,apply_patch,0.4097209770240347,apply_patch
sess_sim_20260522_036017-step_10,3,grep_search,grep_search,0.35855535650793985,read_file
sess_sim_20260522_019042-step_04,3,apply_patch,edit_file,0.40729395919388484,apply_patch
sess_sim_20260522_047273-step_02,3,glob_pattern,list_directory,0.458103953286337,read_file
sess_au_486713_001-step_01,3,grep_search,list_directory,0.5298166908373004,list_directory
sess_sim_20260522_018619-step_07,3,ask_user,web_search,0.47288748395358915,web_search
sess_sim_20260522_021009-step_04,3,edit_file,edit_file,0.5023538215308085,edit_file
sess_sim_20260522_026020-step_01,3,list_directory,list_directory,0.5056112334735431,list_directory
sess_sim_20260522_005131-step_03,3,list_directory,list_directory,0.3690055995391978,read_file
sess_sim_20260522_011767-step_08,3,respond_only,respond_only,0.9897440756689118,respond_only
sess_sim_20260522_018707-step_07,3,run_bash,grep_search,0.37467174877369036,run_bash
sess_au_029903_010-step_01,3,read_file,list_directory,0.4385290951183595,list_directory
sess_sim_20260522_007555-step_14,3,grep_search,run_tests,0.3139263990223796,glob_pattern
sess_sim_20260522_003016-step_05,3,run_bash,glob_pattern,0.16124492946680222,run_bash
sess_sim_20260522_030675-step_08,3,read_file,glob_pattern,0.4263021825772639,glob_pattern
sess_sim_20260522_026203-step_09,3,respond_only,respond_only,0.9610808078294272,respond_only
sess_sim_20260522_021009-step_01,3,read_file,list_directory,0.4283399152511009,list_directory
sess_sim_20260522_039695-step_02,3,edit_file,write_file,0.4136695947836306,edit_file
sess_sim_20260522_010278-step_05,3,list_directory,glob_pattern,0.2298052069923345,glob_pattern
sess_sim_20260522_018707-step_02,3,read_file,list_directory,0.4101339014285939,list_directory
sess_sim_20260522_003077-step_04,3,edit_file,edit_file,0.3282260119076384,edit_file
sess_sim_20260522_039615-step_06,3,lint_or_typecheck,lint_or_typecheck,0.26374304908941026,run_tests
